22:10:42 | INFO | base_ammeter.py:26 | CircutorAmmeter is running on port 5002
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64353)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.34477828534657057, 0.7900900397700104, 0.5868879854252911, 0.7437333356925244, 0.6298430838374237, 0.2318426900223258, 0.19938677750521855, 0.23741101357941982, 0.6687270760551444, 0.9108297663236427], Time Step: 0.004018250876984714s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.021471644323901886A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64354)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.692643018431518, 0.8297184969397626, 0.18366569320094078, 0.4440423982168261, 0.20514412731650283, 0.7104886836485615, 0.21916685717546203, 0.1590316572400935, 0.8283825333515643, 0.7689663992846458], Time Step: 0.00964541614095505s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04862495281658607A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64355)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3025329884523139, 0.3211693860183245, 0.48519288224920565, 0.23168156709770937, 0.49883058289411886, 0.8083549670319956, 0.16410828461534852, 0.3920382345033392, 0.6388510515566783, 0.6476000045664634], Time Step: 0.006418037420914129s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02881929818596298A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64356)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3734986770461418, 0.1950567735944907, 0.7101968717937681, 0.5499709997587635, 0.2434411622292486, 0.32015722061127794, 0.642472868549468, 0.7065477277440697, 0.6926805572490166, 0.13739919392347988], Time Step: 0.00603984887793681s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02761069835436605A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64357)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6183657518628853, 0.6274889138003937, 0.5216381364010352, 0.563435654357898, 0.4510528581732043, 0.6337217178920173, 0.7390100342585953, 0.20879887245891676, 0.9834773971756771, 0.8051602010474004], Time Step: 0.007363008955150202s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04529833213750571A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64358)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8617077538018434, 0.8925341499355782, 0.7732107925674351, 0.9818834144362982, 0.989508768936613, 0.9126557022529469, 0.25368148851443895, 0.22261951498570093, 0.9142008985087573, 0.47311188061360265], Time Step: 0.009841022737657842s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.07159456588062937A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64359)
22:10:44 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.683438643031212, 0.7342772678178839, 0.6371610988482197, 0.46912581027274425, 0.7771050977172534, 0.6028716326427415, 0.8862624039520663, 0.7329333796083091, 0.8018362489050601, 0.6850119563582656], Time Step: 0.0038701682002749674s
22:10:44 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02712997018441185A
22:10:44 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 64360)
