23:16:17 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50741)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.38815400287841983, 0.4351213073613903, 0.5459310103707121, 0.698799686872865, 0.1813433694747868, 0.9918433580532822, 0.9794599312421011, 0.8897318952261247, 0.17092440900593914, 0.26253584861304646], Time Step: 0.005427457870716415s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030088984197447485A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50742)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3135770167892735, 0.567690057304627, 0.21618080065914652, 0.6523767376528457, 0.17370691405679412, 0.87526254853811, 0.6547931542416753, 0.6392853846461587, 0.8728915241563826, 0.6874743763874858], Time Step: 0.005931665017577426s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03353311713208063A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50743)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.20587444792538506, 0.27560069938321075, 0.7981956588125523, 0.7097133498178073, 0.4303501952104669, 0.7988197286761062, 0.8834338347498084, 0.21412275723270796, 0.788358144106178, 0.9025731632710955], Time Step: 0.009223190552957082s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.055404092833638646A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50744)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7056141428887767, 0.8738449430988386, 0.2738049442210173, 0.4033619899441504, 0.26488068671433523, 0.3084184060618187, 0.9900827697805517, 0.37265850958798175, 0.48736191632818116, 0.6173546543194771], Time Step: 0.006943887832948774s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.036784433102864805A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50745)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.38110364183577716, 0.18499738668732055, 0.39182256923135106, 0.5694204381031355, 0.462567778895557, 0.9101219578423325, 0.6186877885283723, 0.9468683559907518, 0.48862891356880855, 0.4234402869619015], Time Step: 0.008588235824978328s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04618460468868278A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50746)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.48663859056802183, 0.14209529747122596, 0.6899081109108939, 0.5823637254204678, 0.42065966350153094, 0.6474549738474987, 0.9311501694196244, 0.7633629087963387, 0.543702969727967, 0.18937471246784032], Time Step: 0.0022888252548970726s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01235212870971829A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50747)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.38708336628311557, 0.25111479040090035, 0.25067756096295923, 0.9341477448147572, 0.3229723313078456, 0.2383007352524431, 0.5370548446855286, 0.7465608032330568, 0.8378315925876448, 0.4783343480435067], Time Step: 0.003638897848207728s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01813655113733109A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50748)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.18718326147139475, 0.896516332202123, 0.5731267315075328, 0.9277759963934811, 0.9290562629884481, 0.11606553321708402, 0.9046606019610172, 0.506476188639241, 0.8947742054545444, 0.2701553477217928], Time Step: 0.007699259573600716s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.047779991622900114A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50749)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.15700666433908422, 0.5298352572718922, 0.9838625078186349, 0.5474496770968342, 0.5680169537129132, 0.524832897927471, 0.8267427228076435, 0.23070861984280208, 0.6453562916211623, 0.1813671284127707], Time Step: 0.0013487162576987346s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.00700682200246254A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50750)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8171747616980016, 0.45180869342072516, 0.47223735314549786, 0.25200015071320003, 0.2754775778619311, 0.33870232146033397, 0.5049223122172367, 0.8836483944135618, 0.10953650009370028, 0.16646124392623135], Time Step: 0.008231311142780636s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03516390857438048A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50751)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8186337730397191, 0.5782806797970164, 0.8120540540385218, 0.12219899379347736, 0.9072511622537157, 0.29729339879553446, 0.40744677189873635, 0.4216555112196275, 0.4799334514885558, 0.1963267410090111], Time Step: 0.001500139803772309s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.0075623165672376825A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50752)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8570334398498496, 0.7366389554959603, 0.42273403339167637, 0.4494235532763612, 0.5825815346549095, 0.10205817633788629, 0.7334935964388333, 0.914618045477191, 0.3640804164912097, 0.34831311023006534], Time Step: 0.004774543297497642s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.026312388088340077A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50753)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.11813816427000343, 0.7320090978622129, 0.5910948565555505, 0.8726301803611484, 0.9652203041457997, 0.11834397113820062, 0.2863394148008671, 0.7041610711501426, 0.11283496749740274, 0.8420206849749025], Time Step: 0.0046899735268373325s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02505755638220614A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50754)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.49108375175817975, 0.24064540768534903, 0.40029961595915087, 0.569011414213149, 0.495690530847567, 0.13001910718079646, 0.781839118212883, 0.8692647147099147, 0.7017879355937807, 0.5926106550152705], Time Step: 0.00609332626321739s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.032125553108397986A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50755)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.4367349354493476, 0.5909367811712612, 0.3825305767807643, 0.833543422742448, 0.9273716201524288, 0.7858806686457047, 0.4918107361677655, 0.9548873819905276, 0.4638575307916897, 0.3177080226411457], Time Step: 0.006264668950624193s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03874861677646255A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50756)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8170509497647398, 0.4740237092193834, 0.40344782927671374, 0.9710536203118135, 0.5526885098395072, 0.3118596875770134, 0.9956510180254698, 0.6650461492437925, 0.8503529236987803, 0.966977892893494], Time Step: 0.0036990920775896033s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02592380061392819A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50757)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.34133813619245934, 0.700870323685045, 0.19362070700239953, 0.12690889469216798, 0.37124221791278633, 0.30420152313226656, 0.5884230561569023, 0.1469744321988587, 0.6584189909729733, 0.13151753634269392], Time Step: 0.0045909328866307565s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.016359861962209826A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50758)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7516303082070535, 0.4695600591062308, 0.3900681688268328, 0.8423377289649687, 0.6741696316795539, 0.6314712614595441, 0.8642782995174311, 0.8936716719182103, 0.1629053375139558, 0.8241406317503449], Time Step: 0.0034851000094413363s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.022667902834538824A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50759)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8452166706134265, 0.7271480550629482, 0.8106932285602599, 0.9066935139367926, 0.9963298508823712, 0.6448148976288236, 0.16726697267170232, 0.7052369165797368, 0.9674633998820245, 0.3340435276750175], Time Step: 0.005967071489157802s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04239548819267343A
23:16:19 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 50760)
23:16:19 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3105604048105394, 0.4566445898679735, 0.7426857550561854, 0.4536690592232805, 0.5493806159226072, 0.5636546272958715, 0.8352964449073581, 0.5132607337017826, 0.42612241083455027, 0.5007948862538778], Time Step: 0.006032413480384712s
23:16:19 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03228589636790352A
