00:58:37 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60599)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7344534883410824, 0.9071779269187082, 0.5439191489730537, 0.7594049358808785, 0.8734049965211136, 0.38932567390322803, 0.607585878468853, 0.6226813136371107, 0.8954990573539944, 0.3023530318461001], Time Step: 0.00949742798400471s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.06302308439475539A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60600)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8463374235299927, 0.7601171750626988, 0.3631881918095057, 0.6529017683167844, 0.6577682046914839, 0.44170183898535287, 0.854028942215292, 0.5362033750039736, 0.7493056076223168, 0.8866005319423373], Time Step: 0.003508202845097094s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.023673889761365016A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60601)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5730833672220558, 0.4467869889814148, 0.4379318031979609, 0.805146019395357, 0.2063586386662879, 0.2033975929316892, 0.26967098794477723, 0.6625507343960688, 0.6962663833302872, 0.916877120242618], Time Step: 0.002676244661106445s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01396483100545232A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60602)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6781003038310228, 0.13581763644701772, 0.10489963140809344, 0.6718794031543642, 0.6717802856905417, 0.16784249159249404, 0.7523999400091546, 0.8404175549652873, 0.5984643259739238, 0.46036255705562323], Time Step: 0.006817924020320929s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.034648445313205795A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60603)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7143870011982548, 0.9095054139588094, 0.8836292653327541, 0.8415802514603153, 0.2386139778631134, 0.8802187442608754, 0.14097009302410846, 0.7727868922995268, 0.7609641296927615, 0.7722878856177344], Time Step: 0.001145552477764268s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.007921430837251343A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60604)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8585312342993923, 0.9293308014127302, 0.5325018607385289, 0.4699585878958841, 0.8524357492447817, 0.3868585784173201, 0.38704281611322777, 0.5241260096814483, 0.6131917597531087, 0.8242092368285755], Time Step: 0.002121899350544204s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.013533870077151247A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60605)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.10186133761178953, 0.4882433152842498, 0.43402677341232176, 0.8788671956010765, 0.8486580379201412, 0.9955810173966584, 0.342048809287437, 0.2387620971455809, 0.6385028976501316, 0.9918661533860589], Time Step: 0.007050121564675647s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04200756865771002A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60606)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5162667737867036, 0.7586646257402725, 0.44569900565956944, 0.4594799381254112, 0.9392027003927943, 0.8962809562809172, 0.37018314193530866, 0.8571199101358837, 0.8631682380531167, 0.7485370268997679], Time Step: 0.004787991199303771s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.032819775568569895A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60607)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7036929675625411, 0.772626994942868, 0.9247072742911824, 0.6547914619486951, 0.494259780113529, 0.3311031518813127, 0.7796376719485456, 0.4690600579425349, 0.9097818141876797, 0.41682758860904556], Time Step: 0.006894286874370609s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.044512885736222536A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60608)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.680108101275384, 0.4348972285270608, 0.2696873126738313, 0.845574459926081, 0.23883173633636004, 0.7015914495232497, 0.7549954142288486, 0.6533762057324457, 0.42826483769100543, 0.14698979273356227], Time Step: 0.00694578992625515s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.035800799890870406A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60609)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7852096221969805, 0.562707404596102, 0.704159635977456, 0.35139252098549045, 0.38051565297591927, 0.6422104995428075, 0.10762594328541278, 0.15465478193809942, 0.4324334237399525, 0.28411117655034507], Time Step: 0.005570331636994942s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02453742595397724A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60610)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.4899401754626016, 0.7513478583731361, 0.17740034874449084, 0.732254108783894, 0.7718770845852637, 0.7960267852824983, 0.8782986516920601, 0.24956006797449323, 0.8655395830090697, 0.33782462888288967], Time Step: 0.004851194520881405s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.029350063004137616A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60611)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6716450964346626, 0.15354427880536126, 0.22462584476289393, 0.4588834029398391, 0.3181840594924499, 0.8290344480286369, 0.5556289081030352, 0.4327622680421934, 0.3921629594549767, 0.1814877134560549], Time Step: 0.0044099672085292346s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01860106078660509A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60612)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2772290377780555, 0.9183187483020999, 0.16803925121918376, 0.6530247541939622, 0.9063399289101868, 0.14465492668342067, 0.9735572381908042, 0.8308417607980975, 0.3340189250595535, 0.9789662485590649], Time Step: 0.00827215165696539s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.051163182057451004A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60613)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.999103879261349, 0.2899005722712451, 0.6774280767133024, 0.8471933975822161, 0.185046562048934, 0.9915224939067461, 0.7537488571938453, 0.42873616101752077, 0.44705558888688013, 0.8710887784675762], Time Step: 0.006483708349246977s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04208461214408043A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60614)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6096634494777144, 0.25443744944297164, 0.15811893925524695, 0.6445173324979127, 0.2971868933099221, 0.16964724311580265, 0.2857660611569567, 0.8443039735630716, 0.519297213407321, 0.15268313814016804], Time Step: 0.008666147270740051s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03410667719663852A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60615)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8626244614317478, 0.5844736809990538, 0.4963647221967771, 0.7172097125345149, 0.6919250006379288, 0.29615451273707727, 0.3385784783894956, 0.84338336241018, 0.6282691081081937, 0.3060064009936603], Time Step: 0.0018955994829829889s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.010928111002697855A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60616)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.1824787008145265, 0.767544314766105, 0.9569493280018329, 0.483676053771227, 0.9495559414385566, 0.6099349719004119, 0.262337458804081, 0.33942075633952656, 0.5458209385469452, 0.3419313848461486], Time Step: 0.006846444512183701s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03724226085845726A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60617)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9352672194415285, 0.23658128672497825, 0.5100236764123793, 0.3117178089740468, 0.4119861414325575, 0.730990178983491, 0.6326335017436165, 0.8810742125647264, 0.6823623937511677, 0.6643593918089497], Time Step: 0.008193617815417891s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04913709172285774A
00:58:41 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 60618)
00:58:41 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9006086590642045, 0.8588802770809091, 0.8983565875643227, 0.6209428118957294, 0.21780583122247682, 0.4513761546533168, 0.16759547375892977, 0.29869145919959494, 0.278071002664294, 0.9497231015785206], Time Step: 0.005739701991507337s
00:58:41 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.032383693419615465A
00:58:41 | INFO | base_ammeter.py:49 | Stopping CircutorAmmeter server on port 5002
