00:01:10 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55499)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8732507164995745, 0.149967504888041, 0.62840553766654, 0.780433676319505, 0.35761917040359514, 0.8256987594698731, 0.45401139583752026, 0.23123781039506291, 0.7738465978767192, 0.40825073610170803], Time Step: 0.0030272855395206363s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01659776474160645A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55500)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9477424331904825, 0.6498387629410491, 0.7600618592723823, 0.8060122770372024, 0.3928870040415898, 0.6489190961688236, 0.7348185793289387, 0.518385943240462, 0.1490729846287377, 0.9962082471192126], Time Step: 0.00275354194769575s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01818424559968616A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55501)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8935595106328458, 0.7353750941972188, 0.9471563255538706, 0.6824043733744786, 0.6004450144479053, 0.6283140119366999, 0.6079515872083766, 0.16454916096660496, 0.824827932109565, 0.45330676480562104], Time Step: 0.007946081655301106s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.05195060600736109A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55502)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6560117617356094, 0.7843609186254357, 0.40737109741443067, 0.44210994491872235, 0.31287539517982654, 0.7478272990807903, 0.6043469930456409, 0.40918803523580005, 0.1378190052624951, 0.282733922655412], Time Step: 0.0037776499796333446s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.018074711718798618A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55503)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.20099179668108405, 0.823847740790156, 0.8871425515578114, 0.36037242611702147, 0.4279370777269197, 0.8276477305911497, 0.37323283770243154, 0.13004059060017822, 0.6021034203552184, 0.4171090617298572], Time Step: 0.005340196479396184s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02697026305326918A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55504)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8164654407089404, 0.2513118678276247, 0.7037784790073339, 0.11887554293269116, 0.37194851615499036, 0.2944071301662605, 0.9479718984637376, 0.5826395869678603, 0.8069534560991692, 0.40535464257216147], Time Step: 0.005737038422467093s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030404620167688655A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55505)
00:01:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5849619519665309, 0.41365267250969584, 0.9867549439250578, 0.2405712593884248, 0.9977192128848125, 0.38120249642065585, 0.9073630640970055, 0.5636158261956684, 0.20826206759940857, 0.9905040428716226], Time Step: 0.003257639868310422s
00:01:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.020440411673330192A
00:01:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 55506)
