01:04:09 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52881)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.16143207527860093, 0.1366110692572527, 0.8546587324446879, 0.4211074945773666, 0.22848726119577853, 0.7272817049699131, 0.5012018193184085, 0.5409445707473741, 0.2472261352902505, 0.30887672094251695], Time Step: 0.004864922356870412s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.020081560698815733A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52882)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.48087398222490374, 0.6754976741552113, 0.15719529334880217, 0.2579145401014081, 0.21701011673678972, 0.6711556412184531, 0.11022082191462387, 0.5179983327051223, 0.42530966682929316, 0.3492104780641735], Time Step: 0.004743491365631981s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.018321197237844887A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52883)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7634046872644703, 0.6824785323794875, 0.9784233830333814, 0.2745815811476934, 0.47507852666857064, 0.22270279631524326, 0.3495969489582909, 0.3814105935585417, 0.8212316066723343, 0.5514244724286337], Time Step: 0.005590813009223431s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030751334009470308A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52884)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.20083567155553989, 0.23328750157979, 0.14332101590566462, 0.7134754559643661, 0.42802923031445883, 0.7421540331090067, 0.7412510330456787, 0.8974651277494584, 0.4479541316455161, 0.8921596438529996], Time Step: 0.0017917297119051131s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.009746889308657771A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52885)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.18759851588312404, 0.8465082749801499, 0.5545635781997447, 0.6248114026355294, 0.10951780696399453, 0.37628675393567157, 0.3811853007869599, 0.7586361509686307, 0.9097380908591483, 0.7739007677284494], Time Step: 0.004120105389112581s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.022754298206286286A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52886)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3615297009229652, 0.5238257056573221, 0.7686152859301145, 0.5585813071673819, 0.35622685089450445, 0.9224971679314409, 0.4607611012262527, 0.3816057636688631, 0.6169090548777393, 0.6264002658743175], Time Step: 0.006927725592479536s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03863559451273137A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52887)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.13012720833165306, 0.5386557608234561, 0.3419242335386407, 0.21934054384190196, 0.5933476378950128, 0.7618936683979624, 0.23889923546714598, 0.4084270682762128, 0.7090614552322702, 0.2743170645111165], Time Step: 0.003350087884067811s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.014123950004348212A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52888)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.10490437072817542, 0.8449917084923798, 0.2697809995785379, 0.3137352887344773, 0.2678248007691633, 0.8892572097562109, 0.755444865273262, 0.711653518205108, 0.8430448766555532, 0.6868406394742022], Time Step: 0.003804223763336614s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.021636440017361865A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52889)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8144371245288623, 0.1715623653044563, 0.41802962465915583, 0.4071277594894671, 0.31732980429629687, 0.680397080916573, 0.4160268295570274, 0.30397597450561037, 0.8013503644394172, 0.8739446699024064], Time Step: 0.006024461089689281s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03135238953841382A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52890)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2401277182746732, 0.1633651721981153, 0.5509566153247968, 0.8248495597606396, 0.8694081849674112, 0.8541951658246901, 0.5946917420969757, 0.5952523443898845, 0.1921494058802357, 0.24282359925045757], Time Step: 0.003956228489146073s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02028682562462152A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52891)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8078556705009494, 0.9317687939020363, 0.30980657292133273, 0.5103269239186458, 0.47507664158864626, 0.5327405026561282, 0.22798829711738294, 0.5121505147193125, 0.42410641347602385, 0.7879372808991819], Time Step: 0.005542307888263305s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030592196152624335A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52892)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.43711796989989116, 0.6949277204228386, 0.20752885516872682, 0.8826655102971345, 0.7595620079926507, 0.3644588005788547, 0.789265395182012, 0.2599806132449627, 0.6915787089874771, 0.5194755273412027], Time Step: 0.007030298388380676s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.039415797529774234A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52893)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.11077041433171225, 0.9221088487766806, 0.4790367328900431, 0.3035248616581998, 0.5648167623016923, 0.3404741611446561, 0.9176346061296178, 0.6118564827681476, 0.6442359628310279, 0.19980892019140406], Time Step: 0.0023218053582740776s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01182789816545207A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52894)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.797388438812429, 0.5785636741011967, 0.17041882541235406, 0.8728065004968137, 0.8864507248033927, 0.27390325678411687, 0.36670497135899627, 0.746703467243072, 0.8414970863893052, 0.806336709239496], Time Step: 0.0020637360855594s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.013085683401447345A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52895)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6215130678979127, 0.9784749767582471, 0.7691121610292712, 0.8627848410050097, 0.7262476089335866, 0.4376278275324721, 0.4769304352598531, 0.6749520299848061, 0.25223771905858083, 0.28834106694345724], Time Step: 0.001819821649470709s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.011079477719045048A
01:04:12 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 52896)
01:04:12 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.667329258842483, 0.7864172423881469, 0.4664583387317506, 0.42508506441279936, 0.13947826539758784, 0.11052565310440227, 0.6315645810658947, 0.9767085517413104, 0.27523854831739625, 0.8748083505787013], Time Step: 0.006616067220625237s
01:04:12 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03541986913517499A
