19:09:10 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53340)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5328813341846083, 0.6882690656572621, 0.6236954496198912, 0.7189922610588092, 0.9991226191721204, 0.6944809757164011, 0.7557416145916661, 0.22716379022639627, 0.7438625237698602, 0.586520938358032], Time Step: 0.005202337445599346s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03418315770150708A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53341)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.37766234607181237, 0.4262437910852076, 0.2918564065475941, 0.982764994145909, 0.5597865870206115, 0.2481354898827486, 0.5512429549812328, 0.8674077452040547, 0.10235758021461872, 0.7737108187892014], Time Step: 0.008665990310826314s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.044899957873786395A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53342)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3736532789266427, 0.8580871943603644, 0.32283280526266955, 0.11029465910103994, 0.4271975314178562, 0.3052883922550967, 0.8786969155218981, 0.30199864828779316, 0.5573408598415802, 0.22557217944492744], Time Step: 0.006577637443115073s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.028684829993987516A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53343)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8233131615371071, 0.3595382748127617, 0.3783811939542575, 0.5214237958692503, 0.5672923353361473, 0.2883607145692075, 0.2232843362748314, 0.5201638913204923, 0.8454254578005188, 0.5569562508144319], Time Step: 0.00942087226105379s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.047897027960563804A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53344)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2409673684158408, 0.3362691586127323, 0.7088090131523527, 0.6916951705395701, 0.8196460700763986, 0.30595773737559134, 0.5356272936739416, 0.41674338746487893, 0.8120011000762505, 0.9628143061476709], Time Step: 0.005484442983689509s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03197721267071463A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53345)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9644793181823317, 0.9429454428476368, 0.42387324669956594, 0.6178717472328613, 0.21986569611559764, 0.7051039703302925, 0.37110864241887187, 0.9527915337682736, 0.4399045128474359, 0.903339297257353], Time Step: 0.00561496431802597s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.036729072928332065A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53346)
19:09:13 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7218408554417272, 0.6428731538019588, 0.7219805105689764, 0.18282474420962017, 0.44525239923073523, 0.29065536331657305, 0.3384920347696582, 0.12109871331646732, 0.9334686094949581, 0.10539750666924605], Time Step: 0.0019603473242580027s
19:09:13 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.008829176734137554A
19:09:13 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53347)
