18:51:35 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
18:51:38 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 64678)
18:51:38 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3618835358741338, 0.29692828786755115, 0.5549868569776369, 0.5756715734757334, 0.49363402280355795, 0.954102876405603, 0.709101812559035, 0.535766824705577, 0.8290565528407587, 0.30738227510304755], Time Step: 0.006485720282353529s
18:51:38 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.036440114218635765A
18:51:38 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 64679)
18:51:38 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5134933766819066, 0.14862949050256402, 0.21154666959159973, 0.37635869827341384, 0.2194808390697801, 0.4174664187842311, 0.6293438211697604, 0.4635272839150322, 0.7893588124871055, 0.996015676487925], Time Step: 0.002122262034251939s
18:51:38 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01011304779767901A
18:51:38 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 64680)
18:51:38 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9730500058047449, 0.3305884558701021, 0.7971639310572163, 0.5272276233874142, 0.7002046481119563, 0.4662596840688026, 0.2224024159464799, 0.13882738259553212, 0.4223422554553783, 0.2571818545097911], Time Step: 0.0029398572277446796s
18:51:38 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.01421493953571515A
18:51:38 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 64681)
18:51:38 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.4820338859352278, 0.801297946470693, 0.31019266447058924, 0.49758594944551393, 0.21248789835677018, 0.435528052989671, 0.7413702970737974, 0.29739864234219776, 0.9207815091585638, 0.930149729204454], Time Step: 0.00120692252257453s
