22:12:49 | INFO | base_ammeter.py:26 | CircutorAmmeter is running on port 5002
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62513)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.39149812194420364, 0.7445780982418402, 0.5866320178001024, 0.6432245197993312, 0.8396132099494615, 0.8877120868144746, 0.28207811256457616, 0.2511518019870538, 0.6368707480132315, 0.8525387867761602], Time Step: 0.0013467301555529349s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.008236463596760172A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62514)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5695983010558726, 0.3313207333684774, 0.960987043524815, 0.6524102747966812, 0.5980985404459285, 0.27206619478659877, 0.39181050356250957, 0.9558338886072666, 0.13653182662344351, 0.3613122887231892], Time Step: 0.008261922637464822s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.043209604194271084A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62515)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.10931917197604502, 0.5019704190411609, 0.4527274091151898, 0.31407965778373637, 0.43485407094222883, 0.8119250691164743, 0.8757922230481836, 0.4588159362640466, 0.3216564548503033, 0.6093259373453982], Time Step: 0.009794981244030554s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04790202616774627A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62516)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5376723828039681, 0.8305567671295123, 0.14507607614979512, 0.2662947266216593, 0.6560391787669289, 0.786595560864979, 0.982271016980933, 0.9283567643358924, 0.18648859079219843, 0.27306463918669216], Time Step: 0.0065888770591802665s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03684773953506403A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62517)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7775352517621211, 0.2893168614132322, 0.34233113646972385, 0.9832014249838532, 0.9612166547929111, 0.955982644537236, 0.27748029496707993, 0.5674640033798136, 0.5190858333045459, 0.1283028671272333], Time Step: 0.0063423024715183445s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.036797512355738866A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62518)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9382368813039811, 0.9788339088736039, 0.8632543744021779, 0.667383901968545, 0.5482792320452649, 0.89799287816471, 0.2795579314427008, 0.7328575855210565, 0.7014178013959567, 0.7240791564710752], Time Step: 0.001526408060683612s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.011191461569860561A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62519)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7815726060327767, 0.28922195122411687, 0.6095055949139182, 0.8873090298740183, 0.7867463570760278, 0.6066050810211859, 0.7250380744374043, 0.66130173719823, 0.11756098295331219, 0.552653935904511], Time Step: 0.003588480553199165s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02159373681433295A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62520)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.13947403045409917, 0.7364188539766466, 0.7791854966966005, 0.5747310472427617, 0.634980433578826, 0.10652533236821454, 0.6084329254623755, 0.2545523085559074, 0.8553673163622751, 0.5413922951746103], Time Step: 0.0017630932593820556s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.009222846695721711A
22:12:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 62521)
22:12:51 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9114912556968461, 0.9166770076266701, 0.14849876711085364, 0.27062142599407113, 0.2690575691759226, 0.2866978549784671, 0.822492042153425, 0.6072533513842215, 0.11251117691276018, 0.1172979728945934], Time Step: 0.007065581812475557s
22:12:51 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03153085426048657A
