18:53:59 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53142)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7889177600829609, 0.692619609040823, 0.19634964991251302, 0.8409043219105911, 0.45060807938436254, 0.2013710008261117, 0.5344612104842758, 0.7605256740464874, 0.5191480563847802, 0.4971994164029999], Time Step: 0.004552758047443175s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02495869664713286A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53143)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7224794619580408, 0.4355116438794292, 0.28708868098883267, 0.2643194190503202, 0.6731398782541468, 0.7827161516009883, 0.3080199204433286, 0.13485570400577052, 0.5928706404119388, 0.3634272669095515], Time Step: 0.007184224818315713s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.032791882432924566A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53144)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.42274289764618944, 0.3867576703925584, 0.7123225665198449, 0.8650264850384608, 0.7227383140615629, 0.3990586258951432, 0.9036408516512842, 0.35021467976759024, 0.14443471750139433, 0.7019214828213698], Time Step: 0.004148999961496865s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.023271152834625983A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53145)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6532122169880774, 0.9518314878282841, 0.980666606156415, 0.6783913058559513, 0.3561677294551764, 0.48496498822643186, 0.23471233745019462, 0.30774013441562664, 0.8062542455962344, 0.5150800062435512], Time Step: 0.005005783545761866s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.029879627397523447A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53146)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2889810624015354, 0.7038983206852274, 0.6464094037167766, 0.6508294176232022, 0.5540610404950964, 0.5102409797025581, 0.4912247953692148, 0.46967399302490054, 0.14024753924075084, 0.6977259362591599], Time Step: 0.007996651839904225s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04120908585987547A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53147)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2596228195556378, 0.7367022005149275, 0.6613775196752072, 0.9823019898699418, 0.665322592928681, 0.4106096797080808, 0.568973679128482, 0.8830835086206189, 0.5701517271507779, 0.341376215244087], Time Step: 0.006826411499830018s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.041501318432779884A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53148)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5484208818350037, 0.9898883176066435, 0.33951379287634825, 0.5278923458431247, 0.7857572547787718, 0.13982649360140587, 0.16692226737380916, 0.8979027675354342, 0.24553674130929437, 0.6270419529107786], Time Step: 0.002715700422369598s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.014308218461856578A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53149)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8313253858683005, 0.5008975737257014, 0.5953776612290507, 0.9422933988741065, 0.4437672475209209, 0.6105794912876845, 0.31433073683946, 0.5623279604782284, 0.63938878299278, 0.9212799881358535], Time Step: 0.00890839580796272s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.056671367725048806A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53150)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.14543688833869411, 0.2472431023592187, 0.7848924435994419, 0.22228770208608264, 0.8296906981375353, 0.835765151693272, 0.8608952922291703, 0.5456174436186534, 0.14264706340718863, 0.5047802091045046], Time Step: 0.0055924793049437465s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.028629333206362982A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53151)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.549893838521429, 0.7396089231042808, 0.19558933360779773, 0.9634426299814134, 0.18774570747356661, 0.8748065216933795, 0.48656069430935167, 0.7031429409063986, 0.5564802172582717, 0.2642358291484982], Time Step: 0.004316924691826084s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.023835928333048918A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53152)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5293986471477179, 0.12722371934404783, 0.8806481842300082, 0.9480047728404305, 0.5937354194490895, 0.26093241138082685, 0.9363839008101067, 0.1087812104057596, 0.6046146076322295, 0.6907299103270669], Time Step: 0.004413633931919034s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02507143915421649A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53153)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6445961180023762, 0.5447740961609078, 0.10772850869234701, 0.7456892246494329, 0.33811506502933875, 0.6654586992452036, 0.974872278219899, 0.5093899088700093, 0.659022935495127, 0.533341658156167], Time Step: 0.0038504345242828413s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.022035992473675537A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53154)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.2201498858357507, 0.3934095808487209, 0.20225696075571864, 0.17253719106931756, 0.9727173812896885, 0.1702669964842602, 0.9578433892566554, 0.1282540915518954, 0.37601648615000394, 0.3268629243729815], Time Step: 0.0039260080203733765s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.015391187691165613A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53155)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8372035860643541, 0.426941490919, 0.7009547965831581, 0.6432091888128745, 0.6270841712072845, 0.9481524068866394, 0.905827539578943, 0.11960141243487647, 0.5332708806584432, 0.8797608375343996], Time Step: 0.004990250281811783s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03304546885803014A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53156)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.1941049932800225, 0.7339034363251802, 0.10032504109945997, 0.47373752853388407, 0.3197466368307702, 0.316557542978651, 0.38837155244130217, 0.10239314221610159, 0.8445585322336049, 0.9827074929776669], Time Step: 0.0023590040798259423s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.010512679696904758A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53157)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7642686564724238, 0.7274610217479826, 0.20713701906462792, 0.3701220475976639, 0.31002493974649775, 0.9579425930364248, 0.6004328574101522, 0.45622170890909763, 0.981723751426581, 0.6316158349175781], Time Step: 0.007118075444833614s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.042757926356457775A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53158)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8224849130706083, 0.9634924902180884, 0.7496900082657573, 0.6643320996090786, 0.5422734205005116, 0.6027307134534332, 0.265433760594035, 0.6089337879193171, 0.5951207052044662, 0.9325432218954911], Time Step: 0.005434865031469362s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03666922524375542A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53159)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5312956028746525, 0.7421779386315484, 0.6697767610246828, 0.5312838742071916, 0.7666459435006493, 0.6445796986406112, 0.5916305461735577, 0.2407574869412379, 0.7433472931928167, 0.29200133953604657], Time Step: 0.005998453596927583s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03451208168369685A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53160)
18:54:02 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.23773334066771348, 0.1920275522258481, 0.3248390917791805, 0.8081686180776488, 0.9708530236618377, 0.13791150072396208, 0.5929849993487867, 0.7637830994917865, 0.7918404932447715, 0.526687752530317], Time Step: 0.0017436886855076571s
18:54:02 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.009323206053232589A
18:54:02 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 53161)
