23:13:15 | INFO | base_ammeter.py:31 | CircutorAmmeter is running on port 5002
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58987)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7327665842480491, 0.49125735862829945, 0.957085983286266, 0.6375241914335509, 0.2571977198976273, 0.5510432526114182, 0.9803821220737771, 0.6822455843003551, 0.13394953663104608, 0.6937704151839759], Time Step: 0.007734464472606346s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04731344201770212A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58988)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8298540378603776, 0.9647082593795635, 0.6873369467957539, 0.47290036341850317, 0.8297271093559679, 0.3483294491049057, 0.8376036300688298, 0.27590998268475353, 0.7676153837519838, 0.35721329466779106], Time Step: 0.0031574523943690936s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02011675582333454A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58989)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.1884614975519964, 0.21955236379429643, 0.4503842830586061, 0.7539421501986657, 0.4025767545368344, 0.3149681068287463, 0.922350939886423, 0.33277704057921886, 0.16739934557063102, 0.59725400246015], Time Step: 0.0070783292768983085s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03078837162173597A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58990)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6651641036295202, 0.9655482329492098, 0.7299323666240161, 0.23807929821404716, 0.35781826281569784, 0.6383591075379225, 0.5761836354648537, 0.8495562026101805, 0.9450238290564056, 0.1413097465767008], Time Step: 0.0016434404336303074s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.010036449289616228A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58991)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7925990579206454, 0.7560761572270362, 0.551075355015786, 0.4092390878561011, 0.8608899152658432, 0.7202960372586417, 0.5967619470260261, 0.9291342301319139, 0.7887096539188336, 0.7586722597119545], Time Step: 0.0020454731683486943s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.014652652338784346A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58992)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.32195705393860125, 0.4774730241885973, 0.5977334875823708, 0.23022650709894227, 0.5136943088457855, 0.8258687141215408, 0.5450409118602556, 0.4248294012305066, 0.40531699185089365, 0.25386169667164976], Time Step: 0.0014049636945023022s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.006457216086688181A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58993)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9470510319879958, 0.9746900732211016, 0.7678398517456517, 0.21872948183524785, 0.5814429486434236, 0.9212940928235193, 0.6509940399382792, 0.8264546240273806, 0.5389129428735644, 0.12525135142575025], Time Step: 0.009660382658046411s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.06330120726436389A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58994)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.16978118515287036, 0.46567754062471534, 0.4892994010065632, 0.8348538045444571, 0.741351556257333, 0.5867710309245282, 0.7249714385874364, 0.3444427134004552, 0.8011918176738023, 0.3177291240003768], Time Step: 0.00955081476825144s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.05230092652391041A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58995)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8992363380700216, 0.27787339220170215, 0.8723530272717128, 0.2802667697822139, 0.5935008578894412, 0.6585154046681261, 0.28589554792528826, 0.5120159295689013, 0.355206959833988, 0.5157744481747444], Time Step: 0.008367963992898799s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04393715537535307A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58996)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9726650342728678, 0.37769027030921243, 0.7513200261502943, 0.4766664096470026, 0.3644789108740675, 0.1750003536676622, 0.25064785291711766, 0.72849344696706, 0.8260621924399927, 0.3933861672140925], Time Step: 0.00108179790301967s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.005751281908403556A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58997)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.840975108957835, 0.5331011995602636, 0.608411317698686, 0.6137563901984112, 0.8180108353779215, 0.8056742055009386, 0.22851625742988582, 0.24618971359955424, 0.23130202276785877, 0.21990293522506163], Time Step: 0.0034114564869231474s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.017554809201987657A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58998)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.40870642581216843, 0.5306336628660089, 0.4862048110005812, 0.5420498871673094, 0.8981638846816807, 0.894134704393128, 0.24640174719214794, 0.3380586704442453, 0.5680388976390663, 0.13197333605129344], Time Step: 0.004033758395644463s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02034775381311383A
23:13:17 | INFO | base_ammeter.py:39 | Connected by ('127.0.0.1', 58999)
23:13:17 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7704833908968879, 0.7696101894274089, 0.17114917330631507, 0.16664574940353927, 0.19622485925746547, 0.7822441474717929, 0.16467493349851642, 0.32251354984599734, 0.6787287559375805, 0.4447393442931783], Time Step: 0.006243997777243989s
23:13:17 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.027892026069724307A
