00:01:42 | INFO | base_ammeter.py:26 | CircutorAmmeter is running on port 5002
00:01:53 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57501)
00:01:53 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9363651154650582, 0.5895262944686942, 0.11201744127769328, 0.3688566100018127, 0.7694472738404848, 0.1476257433065132, 0.7954537805075413, 0.4412966980319779, 0.39076475088699736, 0.6671536529187411], Time Step: 0.008840670335650364s
00:01:53 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04613510322016231A
00:01:53 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57502)
00:01:53 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8047479230276128, 0.6205249579466534, 0.9702939685679287, 0.9522470117827527, 0.8474722405489483, 0.6681015837547868, 0.6905512184332439, 0.3646182620836259, 0.5928660913430146, 0.5453133113628376], Time Step: 0.003280781661804215s
00:01:53 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02315161192727089A
00:01:53 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57503)
00:01:53 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.14790930336610025, 0.8984366932561523, 0.36255124560339624, 0.5468944343077277, 0.8022839959894128, 0.2907382207993824, 0.46659784068206467, 0.7194186019716506, 0.3584718264223987, 0.2658009207155063], Time Step: 0.008820540030674028s
00:01:53 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.042859913257776786A
00:01:53 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57504)
00:01:53 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6553584864507689, 0.8440675618482966, 0.10432197656388639, 0.6912206336632555, 0.18803401873482, 0.9267304606051878, 0.820468303764746, 0.34169280362555327, 0.7163681501939099, 0.8681666941110003], Time Step: 0.004541161210704268s
00:01:53 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02795733697796774A
00:01:54 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57505)
00:01:54 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9327792572869291, 0.4128088990868608, 0.7554921575026666, 0.3195561959936767, 0.40246390127000964, 0.5756405941252771, 0.47512629387991845, 0.5965229770817378, 0.17019648732696274, 0.6401834971146053], Time Step: 0.00876828119882176s
00:01:54 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.04630327859191796A
00:01:54 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 63263)
00:01:54 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5118291600188679, 0.6063877192296417, 0.8377390311668568, 0.7566974633293597, 0.9254278646400872, 0.7519273516347007, 0.48603195599654514, 0.6486581983235402, 0.29233458482111657, 0.5211791149940426], Time Step: 0.004742272014404699s
