00:01:42 | INFO | base_ammeter.py:26 | EntesAmmeter is running on port 5001
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55942)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07016676240810599T, Calibration Factor: 810.3267949458688, Current: 56.858007693888794A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55943)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03881873260699959T, Calibration Factor: 503.61595726545795, Current: 19.549733181705946A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55944)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08860546633622597T, Calibration Factor: 691.241065031431, Current: 61.24773691785945A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55945)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08419253023894865T, Calibration Factor: 1066.6664834816233, Current: 89.8053501653996A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55946)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.020685805030742403T, Calibration Factor: 1172.6296597577177, Current: 24.256788515013948A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55947)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.020033168450057735T, Calibration Factor: 1037.983086524099, Current: 20.794090020648127A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55948)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.05238812250314332T, Calibration Factor: 934.6669904698228, Current: 48.96544879637737A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55949)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09406821707798434T, Calibration Factor: 1410.0188725370497, Current: 132.63796138586991A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55950)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08240375005356773T, Calibration Factor: 1311.5689974012844, Current: 108.07820383986386A
00:01:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57297)
00:01:50 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.024410845073378797T, Calibration Factor: 1855.3827290132563, Current: 45.29146034976535A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57298)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07976107425766117T, Calibration Factor: 668.5413962118724, Current: 53.32357994757564A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57299)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09376545044996548T, Calibration Factor: 1205.1588384333327, Current: 113.0022613494586A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57300)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.030668264891255702T, Calibration Factor: 1073.9689531605932, Current: 32.93676434051366A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57301)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03884529131737077T, Calibration Factor: 1928.8455917528954, Current: 74.92656891786764A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57302)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0845469134624415T, Calibration Factor: 1404.9685521180077, Current: 118.78575459337293A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57303)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07565361115650444T, Calibration Factor: 1695.1078190582987, Current: 128.24102781138683A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57304)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.020350636907495237T, Calibration Factor: 999.3496315799669, Current: 20.33740149592304A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57305)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09716411700668391T, Calibration Factor: 724.7332564583644, Current: 70.41806692915557A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57306)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0658912356401363T, Calibration Factor: 1591.6089982923936, Current: 104.8730835534454A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57307)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.014366012130932335T, Calibration Factor: 1922.135246212937, Current: 27.613418264387665A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57308)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.022756753529053937T, Calibration Factor: 925.1655601817706, Current: 21.05376462662567A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57310)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06634021045389236T, Calibration Factor: 797.1781681221325, Current: 52.88496744247066A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57311)
00:01:51 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07182970350963395T, Calibration Factor: 840.8553981503148, Current: 60.39839394361233A
00:01:51 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 57312)
