23:17:11 | INFO | base_ammeter.py:23 | EntesAmmeter is running on port 5001
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54616)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.042917544151722026T, Calibration Factor: 947.0384654808059, Current: 40.64456515565156A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54617)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.026585774198328027T, Calibration Factor: 987.3694482062442, Current: 26.249981200338947A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54619)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.039216773845611834T, Calibration Factor: 1157.6005006585378, Current: 45.39735703789291A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54620)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.072445686474614T, Calibration Factor: 630.2356088771941, Current: 45.65785132585466A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54621)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0333117944569207T, Calibration Factor: 1923.0983046113256, Current: 64.06185544366515A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54622)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.052373476177922956T, Calibration Factor: 538.7685273547255, Current: 28.21718063282735A
23:17:21 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54623)
23:17:21 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07083477973800581T, Calibration Factor: 1526.7051578935664, Current: 108.14382358426816A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54624)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0480143729718522T, Calibration Factor: 1062.6916180614826, Current: 51.024471703665135A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54625)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03496959080992014T, Calibration Factor: 1245.4199316954143, Current: 43.55182539790733A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54626)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.015639533468938555T, Calibration Factor: 1934.3926714483118, Current: 30.252998927185335A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54627)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06368152785458162T, Calibration Factor: 1849.1346604675703, Current: 117.75572038743789A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54628)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08146766204725847T, Calibration Factor: 1745.9222168122335, Current: 142.23620112005938A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54629)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06628497980087036T, Calibration Factor: 916.7995641189142, Current: 60.770040589068984A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54630)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.055181696289384734T, Calibration Factor: 1062.0438284223249, Current: 58.60537998601616A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54631)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.052707980636567585T, Calibration Factor: 1187.1984459209802, Current: 62.574832699366155A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54632)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04069409746210707T, Calibration Factor: 1836.428168367603, Current: 74.73178686571A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54634)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.033076632803920085T, Calibration Factor: 1453.5460662280227, Current: 48.07840949620681A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54635)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07544456992161151T, Calibration Factor: 855.9138948486016, Current: 64.57405568678416A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54636)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09502434752494317T, Calibration Factor: 793.2237049287221, Current: 75.37556500216986A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54637)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06679755365438088T, Calibration Factor: 1720.9564373709406, Current: 114.95567996213758A
23:17:22 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54638)
23:17:22 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.05534084670052136T, Calibration Factor: 1623.224802381876, Current: 89.83063494909949A
23:17:23 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54639)
23:17:23 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03994357123355974T, Calibration Factor: 1724.432921538407, Current: 68.88000923896489A
23:17:23 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54640)
23:17:23 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04811336259209854T, Calibration Factor: 1581.7474285432177, Current: 76.1031875586193A
23:17:23 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54641)
