23:17:11 | INFO | base_ammeter.py:23 | GreenleeAmmeter is running on port 5000
23:17:16 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65404)
23:17:16 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.789752599175464V, Resistance: 78.05323549702528Ω, Current: 0.022929896342909116A
23:17:16 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65405)
23:17:16 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.0142426800635773V, Resistance: 37.741289970310355Ω, Current: 0.07986591561747805A
23:17:16 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65407)
23:17:16 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.2511232048378735V, Resistance: 79.96637279934502Ω, Current: 0.09067715529667321A
23:17:16 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65408)
23:17:16 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.235790118543511V, Resistance: 39.87016952548597Ω, Current: 0.03099535650967233A
23:17:16 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65409)
23:17:16 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.253512690706788V, Resistance: 16.64334610310223Ω, Current: 0.4959046479943344A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65410)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.345956531352466V, Resistance: 87.92568911986363Ω, Current: 0.03805436801059508A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65411)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.672836531205961V, Resistance: 97.55263345220607Ω, Current: 0.09915505290736176A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65412)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.751340966431462V, Resistance: 29.781420832303336Ω, Current: 0.2266964025809142A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65413)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.703884790194662V, Resistance: 95.25239114922424Ω, Current: 0.1018754980648451A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65414)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.53174138505276V, Resistance: 91.63992846233432Ω, Current: 0.07127615106920805A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65415)
23:17:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.1651580993098754V, Resistance: 64.13912816547032Ω, Current: 0.04934831809912029A
23:17:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 65416)
