23:14:32 | INFO | base_ammeter.py:23 | EntesAmmeter is running on port 5001
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54905)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09446472073193812T, Calibration Factor: 1853.0802566355944, Current: 175.05070893694966A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54906)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.046179815786709745T, Calibration Factor: 1959.6967708772765, Current: 90.49843587692257A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54908)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04140195198119217T, Calibration Factor: 677.8353879326703, Current: 28.06370818234118A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54909)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.035952609441846244T, Calibration Factor: 1636.0112777091358, Current: 58.818874509932414A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54910)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.02068891756594492T, Calibration Factor: 770.255259295104, Current: 15.935747564291937A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54911)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0956896925784791T, Calibration Factor: 1829.7413900905563, Current: 175.08739111588434A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54912)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08658638729386531T, Calibration Factor: 558.5081686772176, Current: 48.35920459987301A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54913)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.021807911945638518T, Calibration Factor: 1907.6019033230687, Current: 41.60081433500192A
23:14:42 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54914)
23:14:42 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09547920290002025T, Calibration Factor: 1855.34164520851, Current: 177.14654139172072A
