22:34:01 | INFO | base_ammeter.py:19 | EntesAmmeter is running on port 5001
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60510)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0625795918131907T, Calibration Factor: 646.9600821607974, Current: 40.486497861051014A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60511)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.05964111164190434T, Calibration Factor: 1019.2226641350446, Current: 60.787572699637366A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60513)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.043221157159382614T, Calibration Factor: 1971.9826273412584, Current: 85.23137105188877A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60514)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04485871865567641T, Calibration Factor: 1547.511264666788, Current: 69.41937243817743A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60515)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.042668160791898155T, Calibration Factor: 1116.3842914066265, Current: 47.63406445128722A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60516)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07855155261327876T, Calibration Factor: 822.436768218701, Current: 64.60368506982624A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60517)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.018872706966951938T, Calibration Factor: 1161.849638052102, Current: 21.927247758616492A
22:34:12 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60518)
22:34:12 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03158585950106207T, Calibration Factor: 521.2107786644339, Current: 16.462890425333967A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60519)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.015897072731892704T, Calibration Factor: 1004.4774397378355, Current: 15.968250917057743A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60520)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07791952214630973T, Calibration Factor: 638.909801611509, Current: 49.78354643616233A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60522)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06524935692250951T, Calibration Factor: 1009.7165349903908, Current: 65.88335458214756A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60523)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08996816522390455T, Calibration Factor: 578.1282912830345, Current: 52.013141630765666A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60524)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09538226631896835T, Calibration Factor: 600.3635581506335, Current: 57.264036791727165A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63316)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08085920283747561T, Calibration Factor: 1430.2186192343665, Current: 115.64633743460594A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63317)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.061048606447456466T, Calibration Factor: 1134.607793582864, Current: 69.26622466265718A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63318)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.011020484858931593T, Calibration Factor: 1771.6721623510505, Current: 19.524686240180348A
22:34:13 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63319)
22:34:13 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.059285997737961324T, Calibration Factor: 955.1899978499753, Current: 56.62939205185692A
22:34:14 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63320)
22:34:14 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.022259127650577568T, Calibration Factor: 902.160535697506, Current: 20.081306525404226A
22:34:14 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63321)
22:34:14 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06494883654967809T, Calibration Factor: 736.3477409897018, Current: 47.82492907326484A
22:34:14 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63323)
22:34:14 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06946198518418077T, Calibration Factor: 1050.7598531929723, Current: 72.9878653546222A
22:34:14 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 63324)
