23:48:40 | INFO | base_ammeter.py:26 | EntesAmmeter is running on port 5001
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55606)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.01789781968605607T, Calibration Factor: 1145.0560447648813, Current: 20.49400661963039A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55607)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04380808740340345T, Calibration Factor: 1753.8913308126896, Current: 76.83462471631391A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55608)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.011747002666353732T, Calibration Factor: 1732.3570911543525, Current: 20.350003368866975A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55609)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.05900440250849279T, Calibration Factor: 1464.7732248766863, Current: 86.42806894428702A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55610)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.01603118240284193T, Calibration Factor: 1664.7587011103492, Current: 26.68805039421822A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55611)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07307695368499062T, Calibration Factor: 1208.8047357668274, Current: 88.33576768982978A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55612)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09208943906131487T, Calibration Factor: 1710.8534792199935, Current: 157.5515372174681A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55613)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.047582436921602446T, Calibration Factor: 1981.3719851391124, Current: 94.27850750111203A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55614)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.02744040351697439T, Calibration Factor: 1703.5584590347794, Current: 46.74633153066943A
23:48:48 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 55616)
23:48:48 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0772270790088557T, Calibration Factor: 1913.1381146992444, Current: 147.7460683387318A
