22:20:28 | INFO | base_ammeter.py:19 | GreenleeAmmeter is running on port 5000
22:20:33 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53200)
22:20:33 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.221610202742639V, Resistance: 50.82698408927913Ω, Current: 0.16175679808782542A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53201)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.944790681786331V, Resistance: 21.56395416828237Ω, Current: 0.3684292138531825A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53202)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.01451708073139V, Resistance: 90.82188132723627Ω, Current: 0.09925490365313602A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53203)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.96342321269143V, Resistance: 61.970508980390036Ω, Current: 0.16077684977291792A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53205)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.451900415615164V, Resistance: 29.06537482630679Ω, Current: 0.1875737178066839A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53206)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.4348998222093905V, Resistance: 24.32245016889293Ω, Current: 0.10010915040638022A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53207)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.417002766495725V, Resistance: 14.951557101697238Ω, Current: 0.42918625283297707A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53208)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.5595901564585V, Resistance: 44.65986655946122Ω, Current: 0.03492151402606687A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53209)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.678210383772946V, Resistance: 14.894557118674044Ω, Current: 0.11267272805774739A
22:20:34 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53210)
22:20:34 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.015834667322943V, Resistance: 0.7160878542759782Ω, Current: 7.00449621840654A
