22:32:24 | INFO | base_ammeter.py:19 | CircutorAmmeter is running on port 5002
22:32:40 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50626)
22:32:40 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.23688030063352483, 0.618408361408661, 0.7699166583823651, 0.8223069297378951, 0.5319357641600916, 0.1122426276295606, 0.8024046322623818, 0.1406216029983452, 0.8552448422239476, 0.8098927226600517], Time Step: 0.009855675337876957s
22:32:40 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.0561759148544621A
22:32:40 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50628)
22:32:40 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.46334409788585573, 0.6303849662715613, 0.9560211869451316, 0.5451194992918613, 0.9783111480457504, 0.26692850295857995, 0.9667515867042857, 0.3348714744518622, 0.8731126724599226, 0.4614661413768446], Time Step: 0.004718853301963803s
22:32:40 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030560762851146183A
22:32:40 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50629)
22:32:40 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.11796225473286487, 0.30559344241880415, 0.8763745395624214, 0.853867559538401, 0.30690245191825527, 0.2154773266548504, 0.22874928177194723, 0.3265601139753971, 0.5572525817281619, 0.6715033943979641], Time Step: 0.007578335838418935s
22:32:40 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03380121897102482A
22:32:40 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50630)
22:32:40 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.8503534908350353, 0.7623386056133444, 0.19683810416413763, 0.4687526783105793, 0.9445153130726208, 0.9047363211691211, 0.40188744302979484, 0.4388226065979738, 0.6010469935179514, 0.7978727137258376], Time Step: 0.001729461637027745s
22:32:40 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.011011766341681715A
