22:53:12 | INFO | base_ammeter.py:23 | GreenleeAmmeter is running on port 5000
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51135)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.3899819317949635V, Resistance: 29.64682259555032Ω, Current: 0.18180639474679974A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51137)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.4807906164553195V, Resistance: 86.1845444895374Ω, Current: 0.05199065149087464A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51138)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.953623268469872V, Resistance: 80.98777302674054Ω, Current: 0.0982077043388234A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51139)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.1385800000561V, Resistance: 8.577478672141453Ω, Current: 0.7156625198024005A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51140)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.4984762463776073V, Resistance: 33.25134409885775Ω, Current: 0.10521307758196118A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51141)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.274828418567992V, Resistance: 2.4353574094689274Ω, Current: 2.9871707496742324A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51142)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.191678317626178V, Resistance: 12.993201427933988Ω, Current: 0.16867885330510654A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51143)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.878113666064158V, Resistance: 97.15709991405507Ω, Current: 0.02962329740811665A
22:53:17 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51144)
22:53:17 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.322416214266994V, Resistance: 74.99854487908406Ω, Current: 0.04429974234331531A
22:53:18 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51145)
22:53:18 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.341760306154313V, Resistance: 41.96934665105741Ω, Current: 0.10345074804839555A
22:53:18 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51146)
22:53:18 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.382679996970111V, Resistance: 28.11047980420253Ω, Current: 0.19148303531145697A
22:53:18 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51148)
