22:31:22 | INFO | base_ammeter.py:19 | GreenleeAmmeter is running on port 5000
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 62745)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.650414696322199V, Resistance: 28.17018565461288Ω, Current: 0.2360799029818673A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 62746)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.996701594765174V, Resistance: 48.819579915686035Ω, Current: 0.14331752970527079A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 62747)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.070776907748254V, Resistance: 57.412660649248274Ω, Current: 0.12315710207101914A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 62748)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.2714248183099566V, Resistance: 13.15758246588387Ω, Current: 0.09663057948575417A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57027)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.974726485658946V, Resistance: 41.542514390806105Ω, Current: 0.14382197546957415A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57028)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.922706224485144V, Resistance: 77.52509274477082Ω, Current: 0.06349823070437008A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57029)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.996816626488908V, Resistance: 60.35618533593555Ω, Current: 0.16563035869228285A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57030)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.647387798370547V, Resistance: 81.50134261497722Ω, Current: 0.05702222379728641A
22:31:27 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57031)
22:31:27 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.08348642818526V, Resistance: 28.505888020402637Ω, Current: 0.14325063037020877A
22:31:28 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57033)
22:31:28 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.821816086317866V, Resistance: 96.08236235126721Ω, Current: 0.07099967069271268A
22:31:28 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57034)
22:31:28 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.934017882870471V, Resistance: 95.9080577798251Ω, Current: 0.06187194298619955A
22:31:28 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57035)
