22:53:12 | INFO | base_ammeter.py:23 | CircutorAmmeter is running on port 5002
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58798)
22:53:27 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9149888153021666, 0.6874608859277099, 0.8330679148148085, 0.1135959532843363, 0.4163538113952975, 0.18643832949132078, 0.9538045310792301, 0.5810887995920386, 0.11670954184977181, 0.3333863001890188], Time Step: 0.005333221102015743s
22:53:27 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.02739619618845603A
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58799)
22:53:27 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9313536103319288, 0.1470950447547506, 0.1951104930483022, 0.6933495009591243, 0.688242970228543, 0.4001321270131548, 0.9881293150739857, 0.7222913794836826, 0.4403013253302207, 0.1407037627385314], Time Step: 0.0045124206290065635s
22:53:27 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.0241266023757951A
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58801)
22:53:27 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5012579217171864, 0.47209763153380535, 0.34024144443811666, 0.34179181764580313, 0.43675618844539, 0.24574018621999347, 0.504215398770499, 0.6959851078127733, 0.7742992174628416, 0.9302669897968149], Time Step: 0.007463385130327255s
22:53:27 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03912793026262539A
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58802)
22:53:27 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6815490375217833, 0.7251131099168266, 0.4544494214797843, 0.9950415032209396, 0.4919077106893799, 0.9053860148528023, 0.17283699893099147, 0.910146914950711, 0.5242321369134028, 0.17556542518606122], Time Step: 0.004745748874508686s
22:53:27 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.028646423536012183A
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58803)
22:53:27 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.4859248059512511, 0.2059649989740826, 0.9428529232792976, 0.36153424273001755, 0.8113146958675763, 0.36164389843860745, 0.2135598819018344, 0.1739952217895282, 0.21225254244958933, 0.7896469189994905], Time Step: 0.004479005686634773s
22:53:27 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.020418399017583543A
22:53:27 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58804)
