23:31:38 | INFO | base_ammeter.py:26 | CircutorAmmeter is running on port 5002
23:31:49 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49754)
23:31:49 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6073360190610982, 0.2591297814615555, 0.5212634751655121, 0.8124743118837208, 0.820934448594389, 0.6489595220048665, 0.48327653877300425, 0.5321313688816294, 0.3828249209651068, 0.9748040905173189], Time Step: 0.0028450110649191297s
23:31:49 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.017192784454736112A
23:31:49 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49756)
23:31:49 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.35351308979904805, 0.5939968007592051, 0.9929552575507179, 0.5557724494484253, 0.7550494827296876, 0.45732979800896545, 0.8040487437978564, 0.2698167604946906, 0.6604312199067724, 0.7171852107530242], Time Step: 0.0010425825947835293s
23:31:49 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.00642241180483945A
23:31:49 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49757)
23:31:49 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.46326585698076506, 0.8529924229755936, 0.22934327203594382, 0.8952793454178097, 0.8642953180047408, 0.36027873528632925, 0.17939385597932267, 0.44532666984940883, 0.27955306490254317, 0.7595100065838734], Time Step: 0.008145332089643603s
23:31:49 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.043408417758523096A
23:31:49 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49758)
23:31:49 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.4921691937421132, 0.6883125689044731, 0.49104607206213147, 0.7322875720787841, 0.7339527381614542, 0.403616749234461, 0.1288206384544085, 0.4878466526454063, 0.5652085506457395, 0.9725143627635905], Time Step: 0.006725420975691208s
23:31:49 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.038306485321566615A
23:31:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49759)
23:31:50 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.5503689960723196, 0.9163569686701812, 0.25431783830942417, 0.6950161591443405, 0.34907605257439933, 0.4880003314108513, 0.8129128506804767, 0.3921666395845469, 0.9619510664717857, 0.4330106042904005], Time Step: 0.006205101611945625s
23:31:50 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.036319561184984736A
23:31:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49760)
23:31:50 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6803023633706257, 0.3689834588525134, 0.542736637844322, 0.4803011433015746, 0.5944928255718226, 0.9055731870582755, 0.8179417551776186, 0.761916740603944, 0.6063907709856801, 0.6520978501457358], Time Step: 0.0024675870914106s
23:31:50 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.015819051208565693A
23:31:50 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 49761)
23:31:50 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.23475597175590038, 0.8374628913550711, 0.9415738683874522, 0.2358380265400172, 0.11401429593156853, 0.41008613626150936, 0.7635943897288228, 0.3350959365504157, 0.5967251814200961, 0.666138089511896], Time Step: 0.0022523137167604524s
23:31:50 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.011566272366228586A
