22:28:19 | INFO | base_ammeter.py:19 | EntesAmmeter is running on port 5001
22:28:29 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57972)
22:28:29 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09769222097518844T, Calibration Factor: 1011.8220020117672, Current: 98.84713860809111A
22:28:29 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57973)
22:28:29 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.036653845617564976T, Calibration Factor: 1083.8689355054967, Current: 39.72796463169296A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57974)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07618323911354223T, Calibration Factor: 622.2231912047082, Current: 47.40297815753959A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57975)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.03396487512698156T, Calibration Factor: 841.5693243567894, Current: 28.583797012476595A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57976)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.05658257030634835T, Calibration Factor: 773.8174905209454, Current: 43.784582561683436A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57977)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.08150547998664408T, Calibration Factor: 1124.7426738053878, Current: 91.67269148996958A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57978)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.022846073594367466T, Calibration Factor: 1995.3143946667112, Current: 45.58509950445646A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57979)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.04142255763452416T, Calibration Factor: 1207.7391896352456, Current: 50.027646190139464A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57981)
22:28:30 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.041736823437104574T, Calibration Factor: 664.475969656977, Current: 27.733116223772104A
22:28:30 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57982)
