22:24:02 | INFO | base_ammeter.py:19 | GreenleeAmmeter is running on port 5000
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59027)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.853555130318763V, Resistance: 99.05015544667327Ω, Current: 0.018713298550214613A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59028)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.82630173948769V, Resistance: 75.29721816105067Ω, Current: 0.09065808679528033A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59029)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.621240867787389V, Resistance: 59.23715078350795Ω, Current: 0.1455377369396977A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59030)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.2859781852178325V, Resistance: 93.07882237824131Ω, Current: 0.013816012626288348A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59031)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.11082864232139V, Resistance: 25.572370123587216Ω, Current: 0.3171715645879924A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59033)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.1134294658084358V, Resistance: 85.33625071713519Ω, Current: 0.013047555481422897A
22:24:07 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59034)
22:24:07 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.308135837861046V, Resistance: 37.17390180804967Ω, Current: 0.14279200136886405A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59035)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.607753274921372V, Resistance: 80.47192871660407Ω, Current: 0.11939260594531977A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59037)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.6425497561515654V, Resistance: 3.9128904907926305Ω, Current: 0.41977912748047175A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59038)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.650356191063991V, Resistance: 85.87928651159093Ω, Current: 0.030861413720598134A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59039)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.639744901577943V, Resistance: 80.87492821998936Ω, Current: 0.11919324213007891A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59040)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.123393744007143V, Resistance: 80.25409020590136Ω, Current: 0.03891881069231122A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59041)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.509635191558061V, Resistance: 92.92123810457565Ω, Current: 0.07005540740031865A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59042)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.0194886437276374V, Resistance: 62.86686626047604Ω, Current: 0.04802988956403524A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59043)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.969133576964094V, Resistance: 59.851777488059476Ω, Current: 0.16656370111903446A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 59044)
22:24:08 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.7320547837102485V, Resistance: 78.7146940037756Ω, Current: 0.0728206449412775A
22:24:08 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 53274)
