23:20:39 | INFO | base_ammeter.py:23 | GreenleeAmmeter is running on port 5000
23:20:44 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54664)
23:20:44 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.2031013930429824V, Resistance: 44.64772831879719Ω, Current: 0.07174164316204283A
23:20:44 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54665)
23:20:44 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.490261910002753V, Resistance: 18.652098832862993Ω, Current: 0.2943508909747734A
23:20:44 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54666)
23:20:44 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.174729847141871V, Resistance: 57.79738539603009Ω, Current: 0.07223042735474015A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54668)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.609218004858661V, Resistance: 5.900364189107433Ω, Current: 1.4590994265662447A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54669)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.070919742050687V, Resistance: 45.33462109849884Ω, Current: 0.1559717401561083A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54670)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.505131696192889V, Resistance: 14.960408891365773Ω, Current: 0.5016662145193364A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54671)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.611485314338181V, Resistance: 40.41809649510936Ω, Current: 0.18831874764956288A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 54672)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 4.423515366242253V, Resistance: 67.54185469756992Ω, Current: 0.06549295079398236A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58585)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.16074868904931V, Resistance: 75.14102057032731Ω, Current: 0.09529746381801263A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58586)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.1629428242017203V, Resistance: 21.03978869143087Ω, Current: 0.10280249749288824A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58587)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.2287391185084617V, Resistance: 40.847616494887305Ω, Current: 0.07904351332011225A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58588)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.2972906361724923V, Resistance: 93.36450050034328Ω, Current: 0.024605611596069596A
23:20:45 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58589)
23:20:45 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.112982417332974V, Resistance: 46.55362063087433Ω, Current: 0.13131056907051497A
23:20:46 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58591)
23:20:46 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.885827347831995V, Resistance: 99.22460846657131Ω, Current: 0.06939636703279937A
23:20:46 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 58592)
