22:53:55 | INFO | base_ammeter.py:23 | CircutorAmmeter is running on port 5002
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51625)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.31161083416657975, 0.4370863807463905, 0.9534555192255988, 0.7040114869859017, 0.29156415378804046, 0.8047515790446361, 0.9624062917274178, 0.49647477934114237, 0.25250266693598955, 0.5550475670858632], Time Step: 0.002724083073319327s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.015714993512252747A
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51626)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.6649086450055263, 0.6206901128174251, 0.17246376952717368, 0.8610947269840775, 0.8495976015541095, 0.41689195282650304, 0.5785196948447987, 0.3866471051122705, 0.15171104635192165, 0.3674804561637349], Time Step: 0.00640861182490635s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.0324916947078921A
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51627)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.3889226521615148, 0.8691851984006064, 0.34182927074708847, 0.4146496489637824, 0.5748321218200894, 0.23460959253977212, 0.30271034262196006, 0.11151044502242788, 0.9272645942186609, 0.33430741249555945], Time Step: 0.008498899347198503s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03824352813053047A
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51628)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9164707288997703, 0.14480948735577273, 0.38065353839098404, 0.33175246550536197, 0.3740014715048171, 0.9242979871816601, 0.14391091914669846, 0.6253593078604253, 0.16470309949565384, 0.8353849532726892], Time Step: 0.002846402703342101s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.013780414531607365A
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51630)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.983248658793764, 0.787211335277513, 0.4351188887195462, 0.2552143763399357, 0.5424594217254282, 0.5551734859206628, 0.818280754624966, 0.6510548621670965, 0.32755606354808076, 0.8442017794454941], Time Step: 0.001484488027368979s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.009203112661071017A
22:54:10 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51631)
22:54:10 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.7220558351927436, 0.22053334803833574, 0.7180407661845684, 0.19762247060734855, 0.23559694690171698, 0.5965031274794346, 0.4683438060008014, 0.26451854594689406, 0.691206385854387, 0.7458539143782454], Time Step: 0.00501933515437261s
22:54:10 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.024395349903174948A
22:54:11 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51632)
22:54:11 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.28961148194645037, 0.3205028653648875, 0.6972082499949394, 0.6641583857498756, 0.5817195548040827, 0.8936008187978318, 0.7276883048844043, 0.29525054791482447, 0.11303386962434389, 0.2983018649494572], Time Step: 0.006141418095945s
22:54:11 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.029976728130354405A
22:54:11 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51633)
22:54:11 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.22952305001367662, 0.7590901144106362, 0.614714751020042, 0.7270543479728282, 0.22664114166896188, 0.7185156531603965, 0.5596162020517466, 0.9330031392695757, 0.2886866164983678, 0.5830373379093988], Time Step: 0.0059395614202710605s
22:54:11 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.03349842764454118A
22:54:11 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 51634)
22:54:11 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9374677767503964, 0.1456617241690783, 0.6104701630781925, 0.9817654583458226, 0.1309020266649138, 0.935786730182854, 0.68578114368955, 0.6166551839618662, 0.5326053357646053, 0.5781679749357774], Time Step: 0.004938768656503059s
22:54:11 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.030399422532958412A
22:54:11 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 56618)
22:54:11 | INFO | Circutor_Ammeter.py:16 | CIRCUTOR Ammeter - Voltages: [0.9936566829168378, 0.40909173594273907, 0.8005513378915841, 0.5557925095546693, 0.7636349909806487, 0.8191846797698852, 0.4447045067346177, 0.9590675245029396, 0.16533457043479347, 0.4328542221840809], Time Step: 0.005385385496687736s
22:54:11 | INFO | Circutor_Ammeter.py:20 | CIRCUTOR Current: 0.034164200359452154A
22:54:11 | INFO | base_ammeter.py:27 | Connected by ('127.0.0.1', 56620)
