00:11:11 | INFO | base_ammeter.py:26 | EntesAmmeter is running on port 5001
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50683)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.07818451011189825T, Calibration Factor: 924.0221784349205, Current: 72.2442213534633A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50684)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.09411909905399356T, Calibration Factor: 1116.9650016234127, Current: 105.12773962763805A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50685)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.023996590389132856T, Calibration Factor: 1236.6214155266616, Current: 29.674697574822957A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50686)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.0570402992723866T, Calibration Factor: 1382.9500480676684, Current: 78.88388462054124A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50687)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.051176156883948325T, Calibration Factor: 921.4405628707552, Current: 47.15578680470742A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50688)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.06583746028497027T, Calibration Factor: 592.6696210984012, Current: 39.01986264117436A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50689)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.023837026843114725T, Calibration Factor: 594.6524102160964, Current: 14.174745464643959A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50690)
00:11:19 | INFO | Entes_Ammeter.py:16 | ENTES Ammeter - Magnetic Field: 0.053079053217119775T, Calibration Factor: 1636.0665402384527, Current: 86.84086295606586A
00:11:19 | INFO | base_ammeter.py:30 | Connected by ('127.0.0.1', 50691)
