22:18:31 | INFO | base_ammeter.py:19 | GreenleeAmmeter is running on port 5000
22:18:36 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60756)
22:18:36 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.720766603439737V, Resistance: 33.43259289613928Ω, Current: 0.171113458690198A
22:18:36 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60757)
22:18:36 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.8408549322193055V, Resistance: 58.26043714832582Ω, Current: 0.10025422427485423A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60758)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.231408216835527V, Resistance: 44.9683517775879Ω, Current: 0.1830489197724618A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60759)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.620385048994693V, Resistance: 50.27393902889373Ω, Current: 0.13168622106952446A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60760)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.479325070399971V, Resistance: 77.56856366771365Ω, Current: 0.12220575736076894A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 60761)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.849663692480253V, Resistance: 70.16151005590719Ω, Current: 0.11187991373368905A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57050)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.794608837426082V, Resistance: 86.21078393782503Ω, Current: 0.10201286237889601A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57052)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.516103000970721V, Resistance: 14.759371737836185Ω, Current: 0.5092427465393339A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57053)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.015789774043114V, Resistance: 4.649899921760538Ω, Current: 1.5088044672124485A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57054)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.775267496209416V, Resistance: 20.31405535889658Ω, Current: 0.2842990921396759A
22:18:37 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57055)
22:18:37 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.546570883075441V, Resistance: 93.78766384880069Ω, Current: 0.10178919584206615A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57056)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.8867704457121217V, Resistance: 56.854200458196146Ω, Current: 0.050774972164716506A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57057)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.3634045818990477V, Resistance: 43.49682640878028Ω, Current: 0.031344920870452986A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57058)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.022680979514818V, Resistance: 24.537948241375076Ω, Current: 0.2046903404517636A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57059)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.250386981948594V, Resistance: 13.974353843073406Ω, Current: 0.6619545408558325A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57060)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 5.326858659471392V, Resistance: 49.95677287954564Ω, Current: 0.10662935879215743A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57062)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 2.99320822867732V, Resistance: 10.557521585898538Ω, Current: 0.28351428925092476A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57063)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.6352921930403115V, Resistance: 28.83089448105973Ω, Current: 0.26483022224843794A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57064)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.587332117971493V, Resistance: 59.73881851682571Ω, Current: 0.11026887175741752A
22:18:38 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57065)
22:18:38 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.955859752778052V, Resistance: 51.53263447460419Ω, Current: 0.1737900622408814A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57066)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.7280332338830835V, Resistance: 12.681206854916823Ω, Current: 0.5305514933126776A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57067)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.499729154931433V, Resistance: 12.883349819653548Ω, Current: 0.6597452738545606A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57068)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 7.916112071636627V, Resistance: 30.68472420948171Ω, Current: 0.25798218089216246A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57069)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 3.629739357065863V, Resistance: 85.92259435688777Ω, Current: 0.04224429423056514A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 57070)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.2929323051234918V, Resistance: 18.082438006753044Ω, Current: 0.07150210080303523A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50868)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 1.8895846135284589V, Resistance: 76.86326743773282Ω, Current: 0.024583714386839168A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50869)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 9.808654191693526V, Resistance: 99.24541686400586Ω, Current: 0.0988323138904655A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50870)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.21014894819571V, Resistance: 20.129737846565824Ω, Current: 0.4078616925255378A
22:18:39 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50871)
22:18:39 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 6.975749790708606V, Resistance: 12.623591439124466Ω, Current: 0.5525962896017508A
22:18:40 | INFO | base_ammeter.py:23 | Connected by ('127.0.0.1', 50872)
22:18:40 | INFO | Greenlee_Ammeter.py:16 | Greenlee Ammeter - Voltage: 8.195946895267491V, Resistance: 68.07874775313842Ω, Current: 0.12038921345890444A
